Артикул,Имя,Цена,Валюта,Картинка,Описание,Наличие,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики
SMT2507,100% cинтетический кондиционер металла 2-го поколения SYNTHETIC METAL TREATMENT 2nd GENERATION (SMT2507) 118 мл,481,₴,https://content.rozetka.com.ua/goods/images/big/251174605.png,"<p style=""text-indent: 7px; color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;""><strong>SMT<sup>2</sup></strong> - это полностью (100%) синтетический, негорючий, коррозионно неактивный, нетоксичный, биоразлагаемый антифрикционный кондиционер металла, предназначенный для снижения трения и изнашивания деталей машин. Доставляется в зону трения путем добавления в смазочный материал, спецжидкость или топливо; полностью растворим и не изменяет функциональные физико-химические свойства последних. Механизм кондиционирования основан на известном физическом эффекте изменения структуры и свойств граничного слоя металлов под воздействием определенных активных веществ в условиях высоких температур и давлений, сопровождающих трение и изнашивание. В результате кондиционирования касательное напряжение (трение) поверхности снижается, а нормальное (износостойкость) возрастает.</p><p style=""text-indent: 7px; color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;"">В состав <strong>SMT<sup>2</sup></strong> входит ноу-хау производителя – компонент TPF (Temperature, Pressure, Friction), который вступает в действие при повышении Температиры, Давления и Трения в зоне контакта между движущимися поверхностями, формируя граничный защитный слой.</p><p style=""text-indent: 7px; color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;""><strong>ОТЛИЧИЯ <strong>SMT<sup>2</sup></strong> ОТ АНАЛОГОВ:</strong></p><ul style=""color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;""><li><span style=""line-height: 1.3em;"">100% синтетический состав, обеспечивающий высокое постоянство свойств</span></li><li><span style=""line-height: 1.3em;"">Отсутствие негативного (загрязняющего, окислительного и др.) воздействия на смазочный материал, спецжидкость или топливо</span></li><li><span style=""line-height: 1.3em;"">Наивысший остаточный эффект (последействие), позволяющий в аварийном режиме эксплуатировать технику без смазочного материала в течение времени, достаточного для принятия мер по ремонту</span></li></ul><p style=""text-indent: 7px; color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;""><strong>ЭКСПЛУАТАЦИЯ:</strong></p><ul style=""color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;""><li><span style=""line-height: 1.3em;"">Увеличение мощности двигателя</span></li><li><span style=""line-height: 1.3em;"">Улучшение приемистости автомобиля</span></li><li><span style=""line-height: 1.3em;"">Увеличение срока службы двигателя и КПП в 2-2,5 раза</span></li></ul><p style=""text-indent: 7px; color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;""><strong>ЭКОНОМИЧНОСТЬ:</strong><br>Снижение расхода топлива на 5-10%</p><p style=""text-indent: 7px; color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;""><strong>ЭКОЛОГИЧНОСТЬ:</strong><br>Снижение токсичности отработавших газов (по СН и NOx) в среднем на 10 и 20% соответственно</p><p style=""text-indent: 7px; color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;""><strong>ПРИМЕНЕНИЕ И РЕКОМЕНДУЕМАЯ КОНЦЕНТРАЦИЯ <strong>SMT<sup>2</sup></strong></strong></p><p style=""text-indent: 7px; color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;""><em><strong><strong>SMT<sup>2</sup></strong> добавляется к смазочным материалам:</strong></em></p><ol style=""color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;""><li><span style=""line-height: 1.3em;""><span style=""text-decoration-line: underline;""><em>Система смазки двигателя:</em></span> 60 мл <strong>SMT<sup>2</sup></strong> на 1 л моторного масла (6%) при первой обработке и 30 мл (3%) при последующих.</span></li><li><span style=""line-height: 1.3em;""><span style=""text-decoration-line: underline;""><em>Трансмиссия:</em></span> 50 мл <strong>SMT<sup>2</sup></strong> на 1 л трансмиссионного масла для МКПП и главных передач (5%). 15 мл SMT2 на 1 л жидкости АКПП (1,5%). Для заливки используйте входящую в комплект насадку с трубкой. Не применяйте для дифференциалов повышенного трения!</span></li><li><span style=""line-height: 1.3em;""><span style=""text-decoration-line: underline;""><em>Двухтактные ДВС с кривошипно-камерной продувкой:</em></span> 30 мл <strong>SMT<sup>2</sup></strong> на 1 л моторного масла (3%), добавляемого к бензину.</span></li><li><span style=""line-height: 1.3em;""><span style=""text-decoration-line: underline;""><em>Подшипниковые узлы:</em></span> 30 мл <strong>SMT<sup>2</sup></strong> на 1 кг смазки (3%).</span></li><li><span style=""line-height: 1.3em;""><span style=""text-decoration-line: underline;""><em>Для бензина и дизельного топлива:</em></span> 20 мл <strong>SMT<sup>2</sup></strong> на 100 л топлива (0,02%).</span></li></ol><p style=""text-indent: 7px; color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;""><strong>СФЕРЫ ПРИМЕНЕНИЯ:</strong></p><ul style=""color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;""><li><span style=""line-height: 1.3em;"">Легковые автомобили</span></li><li><span style=""line-height: 1.3em;"">Грузовики</span></li><li><span style=""line-height: 1.3em;"">Мототранспортные средства</span></li><li><span style=""line-height: 1.3em;"">Катера и гидроциклы</span></li><li><span style=""line-height: 1.3em;"">Малая авиация, авиа- и судомоделирование</span></li><li><span style=""line-height: 1.3em;"">Средства малой механизации</span></li><li><span style=""line-height: 1.3em;"">Металлообработка</span></li><li><span style=""line-height: 1.3em;"">Гладкоствольное и нарезное оружие</span></li><li><span style=""line-height: 1.3em;"">А также: оборудование строительной, легкой и печатной промышленности, компрессоры и насосы, дизельные электрогенераторы, системы кондиционирования и вентиляции, сельхозтехника и др.</span></li></ul><p style=""text-indent: 7px; color: rgb(85, 85, 85); font-family: Helvetica, Arial, sans-serif; font-size: 13px; text-align: justify;""><strong>СОСТАВ:</strong> Синтетические углеводороды, антиоксидант, функциональные добавки (ноу-хау производителя).</p>",+,Бренд,SMT,,,,,,,,,,,Емкость (вес),118 мл,,,,
V492,Освежитель воздуха салона автомобиля K2 CARO 4мл (зеленый чай) V492,39,₴,"https://content.rozetka.com.ua/goods/images/big/255185700.jpg, https://content1.rozetka.com.ua/goods/images/big/255185712.jpg","K2 Caro - освежитель воздуха в элегантном маленьком флаконе с деревянной пробкой. Благодаря специальному аппликатору, 10 уникальных и исключительных ароматов, постепенно и нежно наполняют салон автомобиля. Регулируемая подвеска позволяет повесить ее в любом месте, избегая контакта пробки с любой поверхностью. K2 Caro - это удобный способ освежить интерьер любого автомобиля и любого помещения. Особенности автомобильного освежителя воздуха K2 CARO: • стеклянная бутылка  • крышка из экзотического дерева  • регулируемая по высоте лента  • запорная пробка",+,Бренд,K2,Страна производитель,Польша,,,,,,,,,,,,,,,Дополнительные характеристики,Применение: Подвесные Крепление: Завязки
ELP3958,Паливні фільтри ELP3958 Фільтр повітря ( аналогWA6726/LX819),287,₴,https://content.rozetka.com.ua/goods/images/big/224860828.jpg,AUDI A4 (all engines) 00-,+,Бренд,Mecafilter,
ELP9118,Паливні фільтри ELP9118 Фільтр повітря ( аналогWA6706/LX1046),186,₴,https://content.rozetka.com.ua/goods/images/big/224865050.jpg,"Ford Fiesta V 1.4i 16V, 1.6i 16V 3/02->, Mini Cooper 1.6i",-,Бренд,Mecafilter,
EAF480,Воздушный фильтр COMLINE EAF480,276,₴,https://content1.rozetka.com.ua/goods/images/big/183013564.jpg,,-,Артикул,EAF480,
E1939LI,Паливні фільтри E1939LI (HENGST),323,₴,https://content1.rozetka.com.ua/goods/images/big/224856046.jpg,LA175  MEGANE II 02->,+,,,
ELH4301,Паливні фільтри ELH4301 Фільтр оливи OEM Renault ( аналогWL7293/OX209D),155,₴,https://content2.rozetka.com.ua/goods/images/big/224868051.jpg,"100% аналог 7701206705!!!
RENAULT CLIO, TWINGO, KANGOO 1.2i 01-",+,Бренд,Mecafilter,
E704L01,Паливні фільтри E704L01 (HENGST) !!заміна для E704L,291,₴,https://content.rozetka.com.ua/goods/images/big/242700707.jpg,"LX1920, FIAT 500,Doblo, G Punto, Linea  1.3 DMultijet , LANCIA YPSILON 1.3 JTD 10/05-",+,Бренд,Hengst,
ELP3793,Паливні фільтри ELP3793 Фільтр повітря ( аналогWA6285/LX745),184,₴,https://content2.rozetka.com.ua/goods/images/big/224861232.jpg,"HYUNDAI ACCENT, LANTRA  1.5i 94-",+,Бренд,Mecafilter,
ELP3864,Паливні фільтри ELP3864 Фільтр повітря ( аналогWA6699/LX999),182,₴,https://content2.rozetka.com.ua/goods/images/big/224860861.jpg,"OPEL CORSA (all engines 09/00-), MERIVA  03-",+,Бренд,Mecafilter,
LX1048,Рюкзак на одно плечо LUXON Lx104839 Черный,2056,₴,"https://content2.rozetka.com.ua/goods/images/big/201914803.jpg, https://content1.rozetka.com.ua/goods/images/big/201914820.jpg","Размеры: ширина 17 см, высота 31 см, толщина 7 см.
Имеет 2 основных отдела на змейках, в одном из которых есть боковой карман на змейке и нашивной открытый отдел для мелочей. На тыльной стороне есть карманчик на молнии. Для комфортного пользования ремни можно отстегать и носить аксессуар на одном плече или через шею.

Бренд: Luxon; Застежка: змейка; Формат А4: нет; Количество основных отделов: 2; Внутренняя отделка: текстиль; Специальный отдел для техники: нет; Ремень через плечо: Есть; Стиль: Casual; Сезон: Мультисезон; Цвет: Черный; Материал: натуральная кожа; Упаковка: транспортная; Размер сумки: Маленький; : ;",+,,,,,,,,,Цвет,Черный,Материал,Кожа,,,,,,,Категория,Для мужчин,Особенности,Вмещает формат А4,Застежка,Молния,Дополнительно,Маленький
ELR7096,Паливні фільтри ELR7096 Фільтр салону ( аналогWP9162/LA242),257,₴,https://content.rozetka.com.ua/goods/images/big/224865203.jpg,FORD Mondeo III/ Cougar all mot. ->01,+,Бренд,Mecafilter,
EAF079,Воздушный фильтр COMLINE EAF079,528,₴,https://content.rozetka.com.ua/goods/images/big/185920278.jpg,,-,Артикул,EAF079,
E75K D42,Паливні фільтри E75K D42 (HENGST),90,₴,https://content1.rozetka.com.ua/goods/images/big/224857345.jpg,"KX 23, FIAT DUCATO 2.5D/TD -94, CITROEN/PEUGEOT 1.9D/TD, 2.5D/TD 94- (CAV-SYSTEM)",+,Бренд,Hengst,
EL3413,Паливні фільтри EL3413 Фільтр повітря ( аналогWA6459/LX329),214,₴,https://content.rozetka.com.ua/goods/images/big/224856850.jpg,"RENAULT CLIO 1.8i 91-98, RAPID 1.9D 91-98",+,Бренд,Mecafilter,
ELG5361,Паливні фільтри ELG5361 Фільтр палива ( аналогWF8411/KL232),608,₴,https://content1.rozetka.com.ua/goods/images/big/225259516.jpg,Landrover Freelander II 2.0 TD4 5/02-->,+,Бренд,Mecafilter,
E882L,Паливні фільтри E882L (HENGST),410,₴,https://content2.rozetka.com.ua/goods/images/big/232033805.jpg,"LX2965  Chevrolet Captiva All, OPEL Antara All   06-",+,Бренд,Hengst,
EL1589,Паливні фільтри EL1589 Фільтр повітря ( аналогWA6028/LX136),298,₴,https://content.rozetka.com.ua/goods/images/big/224860679.jpg,"FIAT DUCATO 1.8, 2.0 82-94, PEUGEOT J5 1.8, 2.0 83-",+,Бренд,Mecafilter,
LX609,Паливні фільтри LX609 (MAHLE),1163,₴,https://content2.rozetka.com.ua/goods/images/big/224865340.jpg,"IVECO DAILY ""30-8"", ""35-8"", ""40-8"" 92-98 (по № шасси)",+,Бренд,MAHLE,
LX620,Паливні фільтри LX620 (MAHLE),546,₴,https://content.rozetka.com.ua/goods/images/big/224864981.jpg,"IVECO DAILY ""30-8"", ""35-8"", ""40-8"" 83-89 (по № шасси)",+,Бренд,MAHLE,
ELH4151,Паливні фільтри ELH4151 Фільтр оливи ( аналогWL7004/OX38D),257,₴,https://content1.rozetka.com.ua/goods/images/big/224869364.jpg,"MB W201 (2.0D, 2.5D/TD), W124 (200D, 300D/TD) -95, 208D-508D -96 (OX38D)",+,Бренд,Mecafilter,
ELH4232,Паливні фільтри ELH4232 Фільтр оливи ( аналогWL7178/OC326),333,₴,https://content2.rozetka.com.ua/goods/images/big/224869461.jpg,"MAZDA 626 2.0D 87-96, OPEL FRONTERA 2.8TD 95-98",+,Бренд,Mecafilter,
E906LI,Паливні фільтри E906LI (HENGST),355,₴,https://content2.rozetka.com.ua/goods/images/big/224857455.jpg,"LA67  MAN - trucks F90, F2000, M2000",+,Бренд,Hengst,
ELH4362,Паливні фільтри ELH4362 Фільтр оливи ( аналогWL7505/OX381D),287,₴,https://content2.rozetka.com.ua/goods/images/big/224870449.jpg,"AUDI   A4 (8K, B8) | 07> //   A6 (4F, C6) | 04>11",+,Бренд,Mecafilter,
E3909LC-2,Паливні фільтри E3909LC-2 (HENGST),,,https://content.rozetka.com.ua/goods/images/big/224854249.jpg,,False,,,
ELH4758,Паливні фільтри ELH4758 Фільтр оливи ( аналог92095E/OC502),468,₴,https://content2.rozetka.com.ua/goods/images/big/224869599.jpg,CUMMINS ; DAF TRUCKS,+,Бренд,Mecafilter,
H340WK,Паливні фільтри H340WK (HENGST),1540,₴,https://content.rozetka.com.ua/goods/images/big/232032869.jpg,"KL567  Alfa Romeo, Fiat, Lancia 1.3JTDM, 1.6JTDM, 1.9JTDM; 2.0JTDM, 2.4JTDM  (77363657, WF8408)",+,Бренд,Hengst,
ELP3714,Повітряні фільтри ELP3714 Фільтр повітря ( аналогWA6345/LX678),468,₴,https://content.rozetka.com.ua/goods/images/big/224861363.jpg,"MB VITO 108D, 110TD, 113 (M111.948), 114 (M111.978)  96-",+,Бренд,Mecafilter,
EAF713,Воздушный фильтр COMLINE EAF713,354,₴,https://content1.rozetka.com.ua/goods/images/big/185920777.jpg,,-,Артикул,EAF713,
EKR7076,Паливні фільтри EKR7076 Фільтр салону ( аналогWP9037/LAK120),324,₴,https://content.rozetka.com.ua/goods/images/big/224857992.jpg,Audi A2/ W463/ Fabia/ Polo 00-,+,Бренд,Mecafilter,
H104WK,Паливні фільтри H104WK (HENGST),35,₴,https://content2.rozetka.com.ua/goods/images/big/232033258.jpg,"KL15o.F.  AUDI 80, 100(C2,C3)  - 94, VW Golf I, II, Jetta , Passat II, 140x36mm",-,Бренд,Hengst,
ELG5252,Паливні фільтри ELG5252 Фільтр палива ( аналогWF8239/KL100/1),,,https://content2.rozetka.com.ua/goods/images/big/224869873.jpg,,False,Бренд,Mecafilter,
EAF646,Воздушный фильтр COMLINE EAF646,379,₴,https://content1.rozetka.com.ua/goods/images/big/183013503.jpg,,-,Артикул,EAF646,
JLR7087,Паливні фільтри JLR7087 Фільтр салону ( аналогWP6934/LA47/S),456,₴,https://content1.rozetka.com.ua/goods/images/big/232032918.jpg,"MB W210 (с климатконтр.) 95-, W220 01- (комплект 2 шт.)",+,Бренд,Mecafilter,
E242L,Паливні фільтри E242L (HENGST),392,₴,https://content.rozetka.com.ua/goods/images/big/224854802.jpg,"LX517  MB (W210) E200-E420, E200D-E300D 95-99 /335.5 X 190 X 56.5/",+,,,
E245L,Паливні фільтри E245L (HENGST),417,₴,https://content1.rozetka.com.ua/goods/images/big/224857217.jpg,"LX620  IVECO DAILY ""30-8"", ""35-8"", ""40-8"" 83-89 (по № шасси)",+,Бренд,Hengst,
EAF484,Воздушный фильтр COMLINE EAF484,145,₴,https://content2.rozetka.com.ua/goods/images/big/183019295.jpg,,-,Артикул,EAF484,
ELE6019,Паливні фільтри ELE6019 Фільтр палива ( аналогWF8064/KL158),190,₴,https://content.rozetka.com.ua/goods/images/big/224870219.jpg,"DAEWOO NEXIA,ESPERO 1.5, 1.8  95-",+,Бренд,Mecafilter,
JLR7230,Паливні фільтри JLR7230 Фільтр салону ( аналогWP9184/LA377),491,₴,https://content.rozetka.com.ua/goods/images/big/232033074.jpg,Daewoo Tacuma 1.6-2.0  00-,+,Бренд,Mecafilter,
EAF541,Воздушный фильтр COMLINE EAF541,160,₴,https://content1.rozetka.com.ua/goods/images/big/183012173.jpg,,-,Артикул,EAF541,
E37L01,Паливні фільтри E37L01 (HENGST),333,₴,https://content1.rozetka.com.ua/goods/images/big/224858116.jpg,"LX36  BMW 316i, 318i, 518i -87 (M10 engines) /320 X 183 X 39/",+,,,
EL3773,Паливні фільтри EL3773 Фільтр повітря ( аналогWA6043/LX556),386,₴,https://content2.rozetka.com.ua/goods/images/big/224860564.jpg,MAZDA 323 1.4i  89-94,+,Бренд,Mecafilter,
KC32,Паливні фільтри KC32 (MAHLE),457,₴,https://content.rozetka.com.ua/goods/images/big/224868991.jpg,RENAULT MASTER 2.1D 80-98 (BOSCH-SYSTEM)  /182.5 X 80 (M16X1.5)/,+,Бренд,MAHLE,
ELH4236,Паливні фільтри ELH4236 Фільтр оливи ( аналогWL7190/OC242),147,₴,https://content.rozetka.com.ua/goods/images/big/224867365.jpg,OPEL ASTRA 1.7TD 94-00,+,Бренд,Mecafilter,
EKR7002,Паливні фільтри EKR7002 Фільтр салону ( аналогWP6803/LAK36),479,₴,https://content2.rozetka.com.ua/goods/images/big/224857880.jpg,OPEL OMEGA 94-,+,Бренд,Mecafilter,
KL39,Паливні фільтри KL39 (MAHLE),2048,₴,https://content1.rozetka.com.ua/goods/images/big/224869863.jpg,"AUDI  80 1.6D, 1.6TD  86- 91",+,Бренд,MAHLE,
ELE6025,Паливні фільтри ELE6025 Фільтр палива ( аналогWF8158/KL108),356,₴,https://content2.rozetka.com.ua/goods/images/big/224870027.jpg,"Honda ACCORD IV/ V 2, 2i-2, 3i 01/ 90-02/ 96/ CIVIC IV(EG, EH) 1, 5i-1, 6i 10/ 91-11/ 95",+,Бренд,Mecafilter,
ELH4330,Масляні фільтри ELH4330 Фільтр оливи ( аналогWL7308/OC458),149,₴,https://content1.rozetka.com.ua/goods/images/big/224867752.jpg,"Alfa Romeo 147 1.9JTD, 156 1.9JTD; Fiat Multipla 1.9JTD, Stilo 1.9JTD",+,Бренд,Mecafilter,
EAF718,Воздушный фильтр COMLINE EAF718,409,₴,https://content1.rozetka.com.ua/goods/images/big/185920392.jpg,,-,Артикул,EAF718,
H342WK,Паливні фільтри H342WK (HENGST),898,₴,https://content2.rozetka.com.ua/goods/images/big/224869658.jpg,KL781  RENAULT/DACIA  Duster  1.5DCi  10-,+,Бренд,Hengst,
ELH4163,Паливні фільтри ELH4163 Фільтр оливи ( аналогWL7042/OX91D),115,₴,https://content2.rozetka.com.ua/goods/images/big/224869332.jpg,"BMW 316i,318i/Ti -94, 518i -96 (M40, M42 - engines)",+,Бренд,Mecafilter,
ELP3725,Паливні фільтри ELP3725 Фільтр повітря ( аналогWA6341/LX692),184,₴,https://content.rozetka.com.ua/goods/images/big/224861369.jpg,FORD KA 1.3i  96-,+,Бренд,Mecafilter,
LX799,Паливні фільтри LX799 (MAHLE),429,₴,https://content.rozetka.com.ua/goods/images/big/224867846.jpg,FORD MONDEO 2.5i 24V  94-00 /319 X 147 X 42.3/,+,Бренд,MAHLE,
ELH4240,Паливні фільтри ELH4240 Фільтр оливи ( аналогWL7175/OC275),304,₴,https://content.rozetka.com.ua/goods/images/big/224869758.jpg,"TOYOTA HIACE, HILUX 2.4D/TD 89-",+,Бренд,Mecafilter,
E522L,Паливні фільтри E522L (HENGST),306,₴,https://content2.rozetka.com.ua/goods/images/big/224854801.jpg,"Subaru Forester III (SH) 2.0, 2.5, Impreza III 1.5, 2.0, Legacy IV 2.0, 2.5, 3.0",+,,,
LX865,Паливні фільтри LX865 (MAHLE),615,₴,https://content2.rozetka.com.ua/goods/images/big/224865329.jpg,SAAB 900 2.0 TURBO  85-93,+,Бренд,MAHLE,
ELH4368,Паливні фільтри ELH4368 Фільтр оливи ( аналогWL7422/OX401D),160,₴,https://content2.rozetka.com.ua/goods/images/big/224869504.jpg,"CHEVROLET CRUZE | 09>;  AVEO I (T200, T250) | 05> //AVEO II (T300) | 11> ; ASTRA/VECTRA Z18XER",+,Бренд,Mecafilter,
E359H D306,Фильтр масляный HENGST HENG E359H D306 (713400),487,₴,https://content.rozetka.com.ua/goods/images/big/25929499.jpg,,-,Бренд,Hengst,
ELH4735,Паливні фільтри ELH4735 Фільтр оливи ( аналог51429E/OC267),538,₴,https://content1.rozetka.com.ua/goods/images/big/224869470.jpg,IVECO - trucks /209.7 X 108 (M30X2)/,+,Бренд,Mecafilter,
ELR7055,Паливні фільтри ELR7055 Фільтр салону ( аналогWP6936/LA78),180,₴,https://content2.rozetka.com.ua/goods/images/big/224865199.jpg,FORD FOCUS 98-04,-,Бренд,Mecafilter,
ELG5443,Паливні фільтри ELG5443 Фільтр палива ( аналогWF8371/KC223),966,₴,https://content.rozetka.com.ua/goods/images/big/224870135.jpg,TRANSIT 06-> 2.4 TDCI,-,Бренд,Mecafilter,
LX1458,Паливні фільтри LX1458 (MAHLE),287,₴,https://content1.rozetka.com.ua/goods/images/big/224867066.jpg,"Citroen Saxo 1.6i 8V, 306 1.6i 8V",+,Бренд,MAHLE,
EAF691,Воздушный фильтр COMLINE EAF691,249,₴,https://content1.rozetka.com.ua/goods/images/big/183013421.jpg,,-,Артикул,EAF691,
EL3023,Паливні фільтри EL3023 Фільтр повітря ( аналогWA6397/LX1818),199,₴,https://content2.rozetka.com.ua/goods/images/big/224860726.jpg,Fiat 126p 77-96,+,Бренд,Mecafilter,
ELG5426,Паливні фільтри ELG5426 Фільтр палива ( аналогWF8432/KL658),596,₴,https://content1.rozetka.com.ua/goods/images/big/224870005.jpg,"Audi A6 II 2.0TDI, Seat Exeo 2.0TDI  08-",+,Бренд,Mecafilter,
ELH4230,Паливні фільтри ELH4230 Фільтр оливи ( аналогWL7220/OX154/1D),154,₴,https://content.rozetka.com.ua/goods/images/big/232033159.jpg,"BMW 320i-328i, 520i-530i (M50,M52,M54 - engines) 95-",-,Бренд,Mecafilter,
ELP3608,Паливні фільтри ELP3608 Фільтр повітря ( аналогWA6621/LX946),321,₴,https://content.rozetka.com.ua/goods/images/big/224865266.jpg,OPEL OMEGA B  all engines  94-,+,Бренд,Mecafilter,
LX276,Паливні фільтри LX276 (MAHLE),854,₴,https://content.rozetka.com.ua/goods/images/big/224865439.jpg,"MB W126 380SE/SEL 79-86, 420SE/SEL, 500SE/SEL 85-91 (M116., M117 - eng.)",+,Бренд,MAHLE,
E113H D181,Паливні фільтри E113H D181 (HENGST),291,₴,https://content2.rozetka.com.ua/goods/images/big/224857194.jpg,OX254D1Eco  W164/W221 420CDI 06->,+,Бренд,Hengst,
ELH4392,Масляні фільтри ELH4392 Фільтр оливи OEM Opel ( аналогWL7427/OC727),126,₴,https://content2.rozetka.com.ua/goods/images/big/224869606.jpg,"100% аналог 93198441!!!
OPEL  VIVARO A | 00>06  //   RENAULT CLIO/MEGANE 1.9dCi , LOGAN I | 04>12 ; SANDERO I | 08>12 ;Duster 1.5dCi 10- , (OC471)",-,Бренд,Mecafilter,
EAF693,Воздушный фильтр COMLINE EAF693,199,₴,https://content1.rozetka.com.ua/goods/images/big/183017956.jpg,,-,Артикул,EAF693,
E1002L,Паливні фільтри E1002L (HENGST),314,₴,https://content.rozetka.com.ua/goods/images/big/234378958.jpg,"LX2034,  Smart Fortwo Cabrio 1.0t , 07-",+,Бренд,Hengst,
ELH4221,Паливні фільтри ELH4221 Фільтр оливи ( аналогWL7228/OX153D1),173,₴,https://content.rozetka.com.ua/goods/images/big/224867706.jpg,"OPEL ASTRA 2.0DI/DTI 98-, OMEGA 2.0DTI 97-00, 2.2DTI 00-",+,Бренд,Mecafilter,
ELH4308,Паливні фільтри ELH4308 Фільтр оливи ( аналогWL7310/),,,https://content2.rozetka.com.ua/goods/images/big/224868081.jpg,,False,Бренд,Mecafilter,
E152L,Паливні фільтри E152L (HENGST),250,₴,https://content.rozetka.com.ua/goods/images/big/224853568.jpg,"AUDI 100 2.0, 2.3, 2.8 91-94, A6 1.8-2.8 94-97",+,Бренд,Hengst,
ELP9343,Повітряні фільтри ELP9343 Фільтр повітря ( аналогWA9754/LX2061/1),,,https://content2.rozetka.com.ua/goods/images/big/224867789.jpg,,False,Бренд,Mecafilter,
EL3550,Паливні фільтри EL3550 Фільтр повітря ( аналогWA6466/),295,₴,https://content1.rozetka.com.ua/goods/images/big/224856847.jpg,"TOYOTA  LAND CRUISER (J4, J6, J7, J8) | 69>98",+,Бренд,Mecafilter,
CNS13004,Топливный фильтр COMLINE CNS13004,167,₴,https://content.rozetka.com.ua/goods/images/big/183539284.jpg,,-,Бренд,Comline,
CTY13042,Топливный фильтр COMLINE CTY13042,284,₴,https://content.rozetka.com.ua/goods/images/big/184873005.jpg,,-,Бренд,Comline,
ELG5406,Паливні фільтри ELG5406 Фільтр палива ( аналогWF8460/KL788),625,₴,https://content.rozetka.com.ua/goods/images/big/224870139.jpg,"CITROEN DS3 - C3II  1.6 HDI, 92-112hp (DV6DTED)",+,Бренд,Mecafilter,
ELH4281,Паливні фільтри ELH4281 Фільтр оливи ( аналогWL7069/OC221),327,₴,https://content1.rozetka.com.ua/goods/images/big/224867363.jpg,AUDI 80 1.9TDI 91-96,+,Бренд,Mecafilter,
E21K,Паливні фільтри E21K (HENGST),236,₴,https://content.rozetka.com.ua/goods/images/big/224857878.jpg,"KX 38, Webasto",+,,,
EFF005,Топливный фильтр COMLINE EFF005,114,₴,https://content2.rozetka.com.ua/goods/images/big/183536378.jpg,,-,Бренд,Comline,
EL9289,Паливні фільтри EL9289 Фільтр повітря ( аналогWA9638/LX2092D),555,₴,https://content2.rozetka.com.ua/goods/images/big/224860605.jpg,"Audi A4 II, A5 2.7TDI, 3.0TDI",+,Бренд,Mecafilter,
ELP9264,Паливні фільтри ELP9264 Фільтр повітря ( аналогWA9639/LX2690),234,₴,https://content1.rozetka.com.ua/goods/images/big/224864967.jpg,Chevrolet Matiz 06/05-->,+,Бренд,Mecafilter,
LX450,Паливні фільтри LX450 (MAHLE),2797,₴,https://content2.rozetka.com.ua/goods/images/big/224865400.jpg,SCANIA - trucks 81-96,+,Бренд,MAHLE,
EFF010,Топливный фильтр COMLINE EFF010,134,₴,https://content2.rozetka.com.ua/goods/images/big/184873481.jpg,,-,Бренд,Comline,
EFF009,Топливный фильтр COMLINE EFF009,184,₴,https://content2.rozetka.com.ua/goods/images/big/183541579.jpg,,-,Бренд,Comline,
E921LI,Паливні фільтри E921LI (HENGST),280,₴,https://content.rozetka.com.ua/goods/images/big/224857546.jpg,LA44  VW PASSAT B4  94-97 /255 X 180 X 29/,+,Бренд,Hengst,
EKR7132,Паливні фільтри EKR7132 Фільтр салону ( аналогWP9222/LAK229),701,₴,https://content1.rozetka.com.ua/goods/images/big/224858106.jpg,MERCEDES VIANO (639) | 03>/VITO II (W639) | 03>,+,Бренд,Mecafilter,
EFF034,Топливный фильтр COMLINE EFF034,209,₴,https://content1.rozetka.com.ua/goods/images/big/183540520.jpg,,-,Бренд,Comline,
