Артикул,Имя,Цена,Валюта,Картинка,Описание,Наличие,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики,Наименование_характеристики,Измерение_характеристики
HYDRAULIC 68 200L,Трансмиссионное масло EVO HYDRAULIC OIL 68 200л 0159312,17130,₴,https://content2.rozetka.com.ua/goods/images/big/246907170.jpg,"EVO Lubricants является молодой и целеустремленной компанией, которая представляет революционный подход к созданию смазочных материалов. Команда EVO Lubricants внимательно следит за тенденциями автомобильной промышленности и прилагает все усилия для создания масла, которое не только бы соответствовало существующим стандартам, но также было продумано на несколько шагов вперед, чтобы захватить изменения в завтрашнем дне. Формула EVO ORIGINAL создана на основании новой технологии Iron Defence. Молекулы Iron Defence образуют сверхпрочную защитную смазочную пленку на металлических поверхностях, что защищает двигатель от износа, улучшает его работу и гарантирует длительный срок службы. Профессионально разработанный пакет присадок противостоит образованию твердых отложений на внутренних поверхностях и защищает пары трения от изнашивания вследствие безотказно быстрого поступления масла во время критических моментов пуска, в том числе при низких температурах. Он гарантирует стабильную вязкость и необходимое смазывание во всех климатических и дорожных условиях. Применение EVO HYDRAULIC OIL 68 - это гидравлическое масло на основе минеральных масел глубокой селективной очистки с использованием сбалансированных высокого качества, многофункциональных, цинк-содержащих добавок. Как выбрать трансмиссионное масло Трансмиссионными называют масла, специально предназначенные для механических коробок передач и ведущих мостов. Их общая особенность - способность создавать прочную смазывающую пленку, выдерживающую большие нагрузки в контакте деталей. Сегодня на рынке доступно великое множество различных масел. Но как выбрать, то что нужно именно вашему автомобилю? Прежде всего следует обратиться к указаниям заводской инструкции по эксплуатации автомобиля и уже на основе этого выбирать нужный продукт. Важно помнить, что следует соблюдать все указанные спецификации и не использовать более низкие категории масел, так как это призведет к выходу агрегата из строя.   Важно знать что, для автоматических коробок не годится ни трансмиссионное, ни моторное. Эти устройства специфичны, для их работы требуется маловязкая жидкость, которую в международной практике принято называть ATF (Automatic Transmission Fluid). Что же касается обычных легковых и грузовых автомобилей с классической компоновкой, а также полноприводных и некоторых переднеприводных, то в их агрегатах используются исключительно трансмиссионные масла. Выбор по уровням эксплуатационных свойств это еще не все. Важно также определиться с вязкостью смазочного материала. Система SAE определяет текучесть масел для трансмиссий и ведущих мостов :  Зимние (70W, 75W, 80W, 85W) классы; Летние (80,85,90,110,140,250) классы;",+,Бренд,EVO,Страна производитель,Германия,,,,,,,,,,,,,,,"Емкость, л",200,Тип коробки передач,Механическая
KL127,Костюмчик нарядный для малышки Вышиваночка 68 см,511,₴,https://content.rozetka.com.ua/goods/images/big/252694013.jpg,"В комплект входит: кофточка, штанишки, шапочка, пинетки.Изготовлен из ткани интерлок, хлопок 100%.Украшенный данный костюм оригинальной вышивкой. Все детали вышитые.гипоаллергенный материалподарочный вариантЧасто такой костюм также покупают для подарка новорожденным детям, ведь он очень хороший и приятный на ощупь",+,,,,,,,,,,,,,,,,,,,Детский возраст,"5 месяцев, 6 месяцев, 7 месяцев",Рост,68 см,Пол,Для девочек,Сезон,"Весенний, Демисезонный, Зимний, Летний, Осенний",Вид ткани,Хлопок,Страна-производитель товара,Украина
8229046,Антифриз WOLF ANTI-FREEZE STANDARD G11 60L (8325380),7833,₴,https://content2.rozetka.com.ua/goods/images/big/216428899.jpg,AFNOR: NF R 15-601 ▪ ASTM: D3306 ▪ ASTM: D4985 ▪ BS: 6580 ▪ MAN: 324 NF ▪ MB: 325.0 ▪ MTU: MTL 5048 ▪ POLISH STANDARD: PN-C-40007 ▪ SAE: J1034 ▪ VW: TL 774-C,-,Бренд,Wolf,,,,,,,,,,,Емкость (вес),60 л,,,,
E4931LC,Фільтр повітряний HENGST (E4931LI),564,₴,https://content2.rozetka.com.ua/goods/images/big/216428991.jpg,"Audi A4 , A5, 1.4 TFSI - 3.0 TDI, 15- /WP2168/",+,,,
E968LC,Паливні фільтри E968LI (HENGST),259,₴,https://content.rozetka.com.ua/goods/images/big/224857109.jpg,LA242  MONDEO III 00->,+,Бренд,Hengst,
E3937LC,"Фильтр Hengst Filter E3937LI 5858310000, воздух во внутренном пространстве",475,₴,https://content1.rozetka.com.ua/goods/images/big/185919702.jpg,,-,Бренд,Hengst,
E3997LI,Световой Меч Дарта Вейдера звуки свет фразы Star Wars Darth Vader Lightsaber Hasbro E3997,1707,₴,"https://content.rozetka.com.ua/goods/images/big/127483228.jpg, https://content2.rozetka.com.ua/goods/images/big/127483254.jpg","Электронный Красный Световой Меч Дарта Вейдера Star Wars Звездные Войны    Darth Vader Electronic Red Lightsaber  от Hasbro США  Этот фирменный красный световой меч, который раздвигается простым движением руки, когда вы сражаетесь, как Темный Лорд Ситхов, Дарт Вейдер. Сражайся с помощью имитированных световых и звуковых эффектов, чтобы зажечь воображение и привести галактику Звездных Войн в действие. Оживите все удивительные моменты из саги «Звездные войны» с этим удивительным электронным световым мечом от мирового лидера Hasbro Характеристика и описание:  Включает в себя: световой меч и инструкции Красный светящийся электронный меч Дарта Вейдера Световой меч светится, издает звуки и фразы от Лорда Ситхов, Дарта Вейдера Сканирование включенного кода для доступа к обучающим видео Нажмите кнопку, чтобы услышать фразы Дарта Вейдера и начать обучение световому мечу на пути к темной стороне Возраст 3+ Производитель Hasbro Батарейки 3 х 1,5V AAA (не включены) Релиз: 2019",+,,,,,,,,,,,,,,,,,,,Вид,Мечи
ELH4445,Паливні фільтри OX370D1 (KNECHT),323,₴,https://content1.rozetka.com.ua/goods/images/big/224867288.jpg,VOLVO XC70/XC90 2.4D D5  09-,-,Бренд,Knecht,
8207310,"Масло PRISTA 2T MIX (API TC) минеральное, 1л (х12) (628726)",116,₴,https://content.rozetka.com.ua/goods/images/big/31113454.jpg,,-,Бренд,Prista Oil,,,,,,,,,,,,,,,,,"Емкость, л",1,Тип основы масла,Минеральное
KL137,Костюмчик нарядный для малышки Дарина 74 см,512,₴,https://content2.rozetka.com.ua/goods/images/big/252693843.jpg,"В комплект входит: кофточка, штанишки, шапочка, пинетки.Изготовлен из ткани интерлок, хлопок 100%. Украшенный данный костюм оригинальной вышивкой. Все детали вышитые.гипоаллергенный материалподарочный вариантЧасто такой костюм также покупают для подарка новорожденным детям, ведь он очень хороший и приятный на ощупь",+,,,,,,,,,,,,,,,,,,,Детский возраст,"10 месяцев, 8 месяцев, 9 месяцев",Рост,74 см,Пол,Для девочек,Сезон,"Весенний, Демисезонный, Зимний, Летний, Осенний",Вид ткани,Хлопок,Страна-производитель товара,Украина
JKR7234,Фильтр салона Mahle Original LA428/S 70372981,403,₴,https://content.rozetka.com.ua/goods/images/big/183019087.jpg,,-,Бренд,MAHLE,
E3906LI,"Автомобильные колпаки R16"" Dacia серебро - (SJS ke3906) - комплект (4 шт.)",1053,₴,"https://content1.rozetka.com.ua/goods/images/big/25820992.jpg, https://content.rozetka.com.ua/goods/images/big/25821002.jpg","В КОМПЛЕКТЕ ИДЕТ 4 КОЛПАКА И 4 ЭМБЛЕМЫ ОТДЕЛЬНО, НО В ОДНОЙ УПАКОВКЕ — ИХ НУЖНО УСТАНОВИТЬ САМОСТОЯТЕЛЬНО! ВАЖНО! При установке на диск — изгиб крепежного кольца (внутри колпака) должен находиться на против вентиля (см. фото №6). Колесные модельные колпаки SJS (SKS) – достойная альтернатива дорогостоящим легкосплавным дискам. При изготовлении продукции турецкий производитель использует выскокачественный эластичный пластик с примесью капрона, что положительно сказывается на гибкости и прочности колпаков. Колпаки R16 Dacia (SJS 407) выдерживают изгибы и деформирования, а значит не треснут, даже если случайно зацепить ими о бордюр, это выгодно отличает SJS от аналогов. В чем преимущество колпаков R16 Dacia (SJS 407)?   Инновационные материалы. Колпаки не трескаются, не лопаются, долгое время не теряют своей первоначальной эстетичности  Насыщенно-серебристый цвет покрытия ""играет"" на солнце и таким образом придает богатый вид автомобилю (максимальная эмуляция литого диска)  Надежная система крепления  Большой выбор оригинальных дизайнов  ​Для более надежной фиксации колпака на диске — рекомендуем закреплять капроновыми хомутами (стяжками), по 2 шт. на колпак. Убедительная просьба проверять целостность продукции в отделении транспортной компании, чтобы в случае повреждения можно было написать претензию перевозчику.",-,,,,,Тип,Колпаки,,,Цвет,Серебристый,Материал,Пластик,,,,,,,"Размер (радиус), """,R16,Вид эмблемы,Dacia,Комплект поставки,комплект (4 шт.)
KC88,Скамья парковая GoodsMetall в стиле Лофт 2000х450х450 (ЛС88),11734,₴,"https://content.rozetka.com.ua/goods/images/big/152488848.jpg, https://content.rozetka.com.ua/goods/images/big/152488865.jpg","Размеры: Длина - 200 см Высота - 45 см Ширина - 45 см Внимание! Вся мебель изготавливается под заказ. Цена, размеры и материалы указаны для примера и обсуждаются индивидуально в зависимости от проекта.",+,,,,,Тип,Скамья,,,,,Материал,"Дерево, Металл",,,,,,,"Ширина, см",45,Страна-производитель товара,Украина
EKF248A,Паливні фільтри ELR7077 Фільтр салону ( аналогWP6984/LA83),356,₴,https://content2.rozetka.com.ua/goods/images/big/224865273.jpg,"MB SPRINTER 01/95-, VW LT 05/96-",+,Бренд,Mecafilter,
ELP9490,Паливні фільтри ELP9379 Фільтр повітря ( аналогWA9770/LX3542),310,₴,https://content2.rozetka.com.ua/goods/images/big/224865166.jpg,"Dacia Dokker, Duster II, Lodgy, Logan II, Sandero II; Renault Captur, Clio IV,",+,Бренд,Mecafilter,
EKF214A,"Фильтр COMLINE EKF214, воздух во внутренном пространстве",162,₴,https://content2.rozetka.com.ua/goods/images/big/183017850.jpg,,-,Артикул,EKF214,
EKF107A,Повітряні фільтри ELR7151 Фільтр салону ( аналогWP9232/LA248),,,https://content2.rozetka.com.ua/goods/images/big/224865446.jpg,,False,Бренд,Mecafilter,
EKF178A,Паливні фільтри EKR7218 Фільтр салону ( аналогWP9311/LAK410),,,https://content2.rozetka.com.ua/goods/images/big/224857161.jpg,,False,Бренд,Mecafilter,
KL136,Костюмчик нарядный для малышки Дарина 68 см,512,₴,https://content1.rozetka.com.ua/goods/images/big/252693842.jpg,"В комплект входит: кофточка, штанишки, шапочка, пинетки.Изготовлен из ткани интерлок, хлопок 100%. Украшенный данный костюм оригинальной вышивкой. Все детали вышитые.гипоаллергенный материалподарочный вариантЧасто такой костюм также покупают для подарка новорожденным детям, ведь он очень хороший и приятный на ощупь",+,,,,,,,,,,,,,,,,,,,Детский возраст,"5 месяцев, 6 месяцев, 7 месяцев",Рост,68 см,Пол,Для девочек,Сезон,"Весенний, Демисезонный, Зимний, Летний, Осенний",Вид ткани,Хлопок,Страна-производитель товара,Украина
KC86,Скамья парковая GoodsMetall в стиле ЛОФТ 1500х700х450 (ЛС86),7358,₴,"https://content2.rozetka.com.ua/goods/images/big/27581986.jpg, https://content2.rozetka.com.ua/goods/images/big/27581995.jpg","Размеры: Длина - 150 см Высота - 70 см Ширина - 45 см Внимание! Вся мебель изготавливается под заказ. Цена, размеры и материалы указаны для примера и обсуждаются индивидуально в зависимости от проекта.",+,,,,,Тип,Скамья,,,,,,,,,,,,,"Ширина, см",45,Страна-производитель товара,Украина
EFF016,Паливні фільтри ELE3577 Фільтр палива ( аналогWF8029/KL93),316,₴,https://content2.rozetka.com.ua/goods/images/big/224870363.jpg,"AUDI 80 1.6-2.8 91-96, A4,A6 1.8-2.7 97-,  A8  2.8, 3.7, 4.2 96-",-,Бренд,Mecafilter,
EKR7040,Паливні фільтри ELR7040 Фільтр салону ( аналогWP6828/LA75),211,₴,https://content2.rozetka.com.ua/goods/images/big/224865143.jpg,"OPEL ASTRA 02/98-, ZAFIRA 04/99- (DELPHI-HOUSING)",+,Бренд,Mecafilter,
EFF028,Паливні фільтри ELE6027 Фільтр палива ( аналогWF8194/KL181),254,₴,https://content1.rozetka.com.ua/goods/images/big/232032865.jpg,FORD FOCUS 1.4i 16V - 2.0i 16V  98-,+,Бренд,Mecafilter,
EFF017,Паливні фільтри ELG5224 Фільтр палива ( аналогWF8044/KL99),391,₴,https://content1.rozetka.com.ua/goods/images/big/224870018.jpg,"FORD ESCORT, FIESTA  1.8D/TD 93-99 (BOSCH-SYSTEM)",-,Бренд,Mecafilter,
EFF049,Паливні фільтри ELG5250 Фільтр палива OEM Ford ( аналогWF8197/KL173),532,₴,https://content.rozetka.com.ua/goods/images/big/224868985.jpg,"100% аналог S4J-9176-AA!!! FORD Fiesta/ Focus all 1, 4TDI…1, 8TDI mot.F6JA…C9DC 98-> (KL173)",+,Бренд,Mecafilter,
EFF177,Паливні фільтри ELG5326 Фільтр палива ( аналогWF8384/KL566),2043,₴,https://content1.rozetka.com.ua/goods/images/big/232033480.jpg,"Fiat Doblo 1.9JTD 8V (100HP), Punto II 1.3MJTD 16V (75HP) 9/05-",+,Бренд,Mecafilter,
CHY13013,Паливні фільтри ELG5366 Фільтр палива ( аналогWF8398/KC101),397,₴,https://content1.rozetka.com.ua/goods/images/big/224870105.jpg,"Hyundai Accent, Getz, Santa Fe, Sonata V 1.5-2.0CRDI 04- 06; Kia Carens II, Carens III, Cerato, Rio II 1.5 - 2.0CRDI ->06 (ОЕ 3192226910)",+,Бренд,Mecafilter,
C23107,Серебряные серьги висюльки с английским замком HARMONY с23107 бел с23107,1033,₴,"https://content.rozetka.com.ua/goods/images/big/176094738.jpg, https://content.rozetka.com.ua/goods/images/big/176094740.jpg","Серебряные серьгиСеребро 925 пробы, родированное, не темнеет и не чернеет. Родированные украшения дольше сохраняют свое первоначальное состояние, а именно цвет и блеск металла.Без вставок.                                                                         Белое покрытие на серёжках - эмальДлина сережек 2.5 см. Ширина сережек 1 см.                                                       Застёжка: английский замок.Средний вес: 3 г.Производитель: Украина, компания HarmonyВсе ювелирные изделия прошли внутренний контроль качества, а также контроль государственной пробирной службы Украины, на всех изделиях стоит соответствующая проба. К каждому изделию прилагается бирка с указанием всех параметров.Цвета изделий на сайте могут незначительно отличаться от реальных из-за особенностей цветопередачи экрана.",-,,,,,,,,,,,,,,,,,,,Металл,Серебро 925°,Покрытие,Родированное,"Вес, г",3,Страна-производитель товара,Украина
EFF207,Паливні фільтри ELG5374 Фільтр палива ( аналогWF8412/KL596),642,₴,https://content2.rozetka.com.ua/goods/images/big/224870028.jpg,"Audi A5 2.7TDI, 3.0TDI",+,Бренд,Mecafilter,
EFF193,Паливні фільтри ELG5376 Фільтр палива ( аналогWF8451/KL569),1430,₴,https://content2.rozetka.com.ua/goods/images/big/224869013.jpg,"Ford C-Max, Fiesta VI, Focus II 1.6TDCI; Mazda 2, 3 1.6CD; Volvo 1.6D",-,Бренд,Mecafilter,
EFF152,Паливні фільтри ELG5416 Фільтр палива ( аналогWF8427/KX192D),1115,₴,https://content.rozetka.com.ua/goods/images/big/225259626.jpg,"Audi Q7 3.0TDI, 4.2TDI; Porsche Cayenne 3.0TDI; Volkswagen Touareg 3.0TDI",+,Бренд,Mecafilter,
HU947/2x,Масляный фильтр evotop Mann Filter HU947/1n,319,₴,https://content.rozetka.com.ua/goods/images/big/183382265.jpg,,-,Бренд,MANN-FILTER,
C21020,Масло печени норвежской трески Cod Liver Oil 21st Century 110 капсул (С21020),,,"https://content2.rozetka.com.ua/goods/images/big/253647991.jpg, https://content2.rozetka.com.ua/goods/images/big/253647997.jpg",,False,,,,,,,,,,,,,,,,,,,Назначение,"Для иммунитета, Для сердечно-сосудистой системы",Форма выпуска,Капсулы,Страна-производитель товара,США
0020229,Мастильні матеріали JO Bi-Power Moto 2T 1Lx12,201,₴,https://content2.rozetka.com.ua/goods/images/big/225258939.jpg,API TC; JASO FC,+,Бренд,BI-POWER,
CTY13010,Паливні фільтри ELE6050 Фільтр палива ( аналогWF8187/KL140),409,₴,https://content1.rozetka.com.ua/goods/images/big/225258341.jpg,"Toyota Corolla 1.6i 16V (Eng. 4A-FE) 8/92-->8/97, 1.8GTi 16V 8/92-->",+,Бренд,Mecafilter,
EKR7263,"Фильтр салона Mahle LA472 Chevrolet, Opel",456,₴,https://content.rozetka.com.ua/goods/images/big/14387781.jpg,,-,Бренд,MAHLE,
CUK1919,Фильтр салона угольный MANN CUK 1919,,,https://content2.rozetka.com.ua/goods/images/big/49014143.jpg,,False,Бренд,MANN-FILTER,,,,,Гарантия,14 дней,,,,,,,,,,,Тип фильтра,Угольный
TB1374x,Воздушный фильтр MANN TB1374/4,2090,₴,https://content.rozetka.com.ua/goods/images/big/15793106.jpg,,-,Бренд,Mann,
EKF187,Паливні фільтри ELR7164 Фільтр салону ( аналогWP9136/LA157),156,₴,https://content1.rozetka.com.ua/goods/images/big/224867820.jpg,"Toyota AVENSIS(T25_)/ COROLLA(E12_) 1, 4…2, 4L and Diesel all 02-> 220X200X19mm",+,Бренд,Mecafilter,
EKF204,Паливні фільтри ELR7206 Фільтр салону ( аналогWP9302/LA301),,,https://content1.rozetka.com.ua/goods/images/big/224865207.jpg,,False,Бренд,Mecafilter,
EKF190,Паливні фільтри ELR7267 Фільтр салону ( аналогWP9370/LA408),250,₴,https://content1.rozetka.com.ua/goods/images/big/224867090.jpg,Suzuki Grand Vitara 4/05->,-,Бренд,Mecafilter,
LK196,Женское джинсы DL 1961 24 (01142-24),1010,₴,"https://content.rozetka.com.ua/goods/images/big/4726620.jpg, https://content1.rozetka.com.ua/goods/images/big/4726621.jpg",,-,,,,,,,,,Цвет,Белый,,,,,,,,,Размер,24,Страна-производитель товара,США
EKF201,Паливні фільтри JLR7152 Фільтр салону ( аналогWP9206/LA122),316,₴,https://content2.rozetka.com.ua/goods/images/big/232033332.jpg,"Honda CIVIC VI (ES, EU, EP) 1, 4i-1, 6i VTEC/ 2, 0iVTEC 02/ 01-12/ 05 / CRV II 02/ 02-09/ 06 / FR-V 02/ 05-",+,Бренд,Mecafilter,
EFF203,Паливні фільтри ELG5415 Фільтр палива ( аналогWF8425/KL723D),782,₴,https://content2.rozetka.com.ua/goods/images/big/224869941.jpg,"Mercedes C (W204), E (W212), GL (X164), GLK (X204), M (W164), Sprinter II",+,Бренд,Mecafilter,
CMB13018,Паливні фільтри ELG5288 Фільтр палива ( аналогWF8341/KC208),356,₴,https://content2.rozetka.com.ua/goods/images/big/224870231.jpg,MITSUBISHI Pajero 3.2 DI-D 4/00-9/01,+,Бренд,Mecafilter,
CHN13005,Паливні фільтри ELE6017 Фільтр палива ( аналогWF8119/KL185),263,₴,https://content1.rozetka.com.ua/goods/images/big/224869984.jpg,"HONDA CIVIC 1.4i, 1.6 94-01, SHUTTLE 94-, ROVER 416Si, 420Si -00",-,Бренд,Mecafilter,
EOF176,Масляный фильтр COMLINE EOF078,169,₴,https://content2.rozetka.com.ua/goods/images/big/183382621.jpg,,-,Бренд,Comline,
EOF179,Масляный фильтр COMLINE EOF039,108,₴,https://content2.rozetka.com.ua/goods/images/big/183382481.jpg,,-,Бренд,Comline,
